1,0.011,1391510406,user_group-1,0.008450,,{'get_tweets': 0.00700688362121582}
2,0.016,1391510406,user_group-1,0.005035,,{'get_tweets': 0.004942893981933594}
3,0.021,1391510406,user_group-1,0.004859,,{'get_tweets': 0.0047760009765625}
4,0.026,1391510406,user_group-1,0.005225,,{'get_tweets': 0.0051419734954833984}
5,0.031,1391510406,user_group-1,0.004382,,{'get_tweets': 0.004272937774658203}
6,0.035,1391510406,user_group-1,0.004616,,{'get_tweets': 0.004528045654296875}
7,0.040,1391510406,user_group-1,0.004494,,{'get_tweets': 0.0044019222259521484}
8,0.044,1391510406,user_group-1,0.004489,,{'get_tweets': 0.004403829574584961}
9,0.049,1391510406,user_group-1,0.004519,,{'get_tweets': 0.004436969757080078}
10,0.054,1391510406,user_group-1,0.004798,,{'get_tweets': 0.0047130584716796875}
11,0.058,1391510406,user_group-1,0.004391,,{'get_tweets': 0.004309177398681641}
12,0.063,1391510406,user_group-1,0.004347,,{'get_tweets': 0.004257917404174805}
13,0.067,1391510406,user_group-1,0.004262,,{'get_tweets': 0.004187107086181641}
14,0.071,1391510406,user_group-1,0.004164,,{'get_tweets': 0.004075050354003906}
15,0.075,1391510406,user_group-1,0.004324,,{'get_tweets': 0.004233121871948242}
16,0.080,1391510406,user_group-1,0.004210,,{'get_tweets': 0.004141092300415039}
17,0.084,1391510406,user_group-1,0.004341,,{'get_tweets': 0.004271984100341797}
18,0.093,1391510406,user_group-1,0.009202,,{'get_tweets': 0.00913095474243164}
19,0.098,1391510406,user_group-1,0.004463,,{'get_tweets': 0.00439000129699707}
20,0.102,1391510406,user_group-1,0.004595,,{'get_tweets': 0.004520893096923828}
21,0.107,1391510406,user_group-1,0.004511,,{'get_tweets': 0.004436016082763672}
22,0.111,1391510406,user_group-1,0.004264,,{'get_tweets': 0.004189014434814453}
23,0.116,1391510406,user_group-1,0.004567,,{'get_tweets': 0.0044918060302734375}
24,0.120,1391510406,user_group-1,0.004277,,{'get_tweets': 0.0042018890380859375}
25,0.125,1391510406,user_group-1,0.004312,,{'get_tweets': 0.004241943359375}
26,0.129,1391510406,user_group-1,0.004396,,{'get_tweets': 0.00432586669921875}
27,0.133,1391510406,user_group-1,0.004212,,{'get_tweets': 0.0041429996490478516}
28,0.138,1391510406,user_group-1,0.004442,,{'get_tweets': 0.004369974136352539}
29,0.142,1391510406,user_group-1,0.004397,,{'get_tweets': 0.004323005676269531}
30,0.147,1391510406,user_group-1,0.004498,,{'get_tweets': 0.004420042037963867}
31,0.151,1391510406,user_group-1,0.004404,,{'get_tweets': 0.004323005676269531}
32,0.155,1391510406,user_group-1,0.004386,,{'get_tweets': 0.004310131072998047}
33,0.160,1391510406,user_group-1,0.004273,,{'get_tweets': 0.0042040348052978516}
34,0.164,1391510406,user_group-1,0.004307,,{'get_tweets': 0.004236936569213867}
35,0.168,1391510406,user_group-1,0.004285,,{'get_tweets': 0.004213094711303711}
36,0.173,1391510406,user_group-1,0.004365,,{'get_tweets': 0.004275083541870117}
37,0.178,1391510406,user_group-1,0.004636,,{'get_tweets': 0.004494905471801758}
38,0.182,1391510406,user_group-1,0.004615,,{'get_tweets': 0.0045108795166015625}
39,0.187,1391510406,user_group-1,0.004377,,{'get_tweets': 0.0043010711669921875}
40,0.191,1391510406,user_group-1,0.004507,,{'get_tweets': 0.004431962966918945}
41,0.196,1391510406,user_group-1,0.004360,,{'get_tweets': 0.004285097122192383}
42,0.200,1391510406,user_group-1,0.004185,,{'get_tweets': 0.004115104675292969}
43,0.204,1391510406,user_group-1,0.004493,,{'get_tweets': 0.004403114318847656}
44,0.209,1391510406,user_group-1,0.004279,,{'get_tweets': 0.004209041595458984}
45,0.213,1391510406,user_group-1,0.004284,,{'get_tweets': 0.00420379638671875}
46,0.217,1391510406,user_group-1,0.004271,,{'get_tweets': 0.0041961669921875}
47,0.221,1391510406,user_group-1,0.004223,,{'get_tweets': 0.004148006439208984}
48,0.226,1391510406,user_group-1,0.004742,,{'get_tweets': 0.004662990570068359}
49,0.231,1391510406,user_group-1,0.004334,,{'get_tweets': 0.0042421817779541016}
50,0.235,1391510406,user_group-1,0.004245,,{'get_tweets': 0.004175901412963867}
51,0.239,1391510406,user_group-1,0.004261,,{'get_tweets': 0.004189968109130859}
52,0.244,1391510406,user_group-1,0.004304,,{'get_tweets': 0.004233121871948242}
53,0.248,1391510406,user_group-1,0.004161,,{'get_tweets': 0.004090070724487305}
54,0.252,1391510406,user_group-1,0.004246,,{'get_tweets': 0.004172086715698242}
55,0.257,1391510406,user_group-1,0.004490,,{'get_tweets': 0.004414081573486328}
56,0.261,1391510406,user_group-1,0.004294,,{'get_tweets': 0.004218101501464844}
57,0.278,1391510406,user_group-1,0.017560,,{'get_tweets': 0.017483949661254883}
58,0.283,1391510406,user_group-1,0.004226,,{'get_tweets': 0.0041561126708984375}
59,0.290,1391510406,user_group-1,0.007339,,{'get_tweets': 0.007276773452758789}
60,0.298,1391510406,user_group-1,0.007991,,{'get_tweets': 0.007928848266601562}
61,0.303,1391510406,user_group-1,0.005376,,{'get_tweets': 0.005313873291015625}
62,0.310,1391510406,user_group-1,0.006614,,{'get_tweets': 0.006552934646606445}
63,0.318,1391510406,user_group-1,0.007956,,{'get_tweets': 0.007865190505981445}
64,0.323,1391510406,user_group-1,0.004619,,{'get_tweets': 0.0045278072357177734}
