1,0.012,1387295739,user_group-1,0.010365,,{'get_tweets': 0.009552955627441406}
2,0.021,1387295739,user_group-1,0.008055,,{'get_tweets': 0.007974863052368164}
3,0.028,1387295739,user_group-1,0.007658,,{'get_tweets': 0.007524967193603516}
4,0.037,1387295739,user_group-1,0.008342,,{'get_tweets': 0.008199930191040039}
5,0.043,1387295739,user_group-1,0.006799,,{'get_tweets': 0.006645917892456055}
6,0.050,1387295739,user_group-1,0.006964,,{'get_tweets': 0.006807804107666016}
7,0.057,1387295739,user_group-1,0.006797,,{'get_tweets': 0.006719112396240234}
8,0.065,1387295739,user_group-1,0.007983,,{'get_tweets': 0.007826089859008789}
9,0.074,1387295739,user_group-1,0.008202,,{'get_tweets': 0.008064985275268555}
10,0.082,1387295739,user_group-1,0.008139,,{'get_tweets': 0.008026838302612305}
11,0.090,1387295739,user_group-1,0.008237,,{'get_tweets': 0.008128881454467773}
12,0.098,1387295739,user_group-1,0.008031,,{'get_tweets': 0.007920980453491211}
13,0.107,1387295739,user_group-1,0.008429,,{'get_tweets': 0.008317947387695312}
14,0.114,1387295739,user_group-1,0.010474,,{'get_tweets': 0.010360956192016602}
15,0.121,1387295739,user_group-1,0.014864,,{'get_tweets': 0.014720916748046875}
16,0.130,1387295739,user_group-1,0.015494,,{'get_tweets': 0.01538395881652832}
17,0.137,1387295739,user_group-1,0.015548,,{'get_tweets': 0.015437126159667969}
18,0.144,1387295739,user_group-1,0.014428,,{'get_tweets': 0.014310836791992188}
19,0.151,1387295739,user_group-1,0.014169,,{'get_tweets': 0.014056921005249023}
20,0.157,1387295739,user_group-1,0.013289,,{'get_tweets': 0.013154983520507812}
21,0.163,1387295739,user_group-1,0.011381,,{'get_tweets': 0.011248111724853516}
22,0.168,1387295739,user_group-1,0.010402,,{'get_tweets': 0.010331869125366211}
23,0.174,1387295739,user_group-1,0.010951,,{'get_tweets': 0.010886192321777344}
24,0.180,1387295739,user_group-1,0.011796,,{'get_tweets': 0.011718034744262695}
25,0.187,1387295739,user_group-1,0.013083,,{'get_tweets': 0.013022899627685547}
26,0.193,1387295739,user_group-1,0.013625,,{'get_tweets': 0.013489007949829102}
27,0.200,1387295739,user_group-1,0.012789,,{'get_tweets': 0.012697935104370117}
28,0.206,1387295739,user_group-1,0.012781,,{'get_tweets': 0.012691974639892578}
29,0.213,1387295739,user_group-1,0.013006,,{'get_tweets': 0.012900114059448242}
30,0.219,1387295739,user_group-1,0.014031,,{'get_tweets': 0.013927936553955078}
31,0.225,1387295739,user_group-1,0.019119,,{'get_tweets': 0.0190579891204834}
32,0.231,1387295739,user_group-1,0.018487,,{'get_tweets': 0.018394947052001953}
33,0.238,1387295739,user_group-1,0.019076,,{'get_tweets': 0.01901102066040039}
34,0.245,1387295739,user_group-1,0.019618,,{'get_tweets': 0.01954793930053711}
35,0.252,1387295739,user_group-1,0.020323,,{'get_tweets': 0.020242929458618164}
36,0.258,1387295739,user_group-1,0.019700,,{'get_tweets': 0.0195310115814209}
37,0.264,1387295739,user_group-1,0.018821,,{'get_tweets': 0.018731117248535156}
38,0.270,1387295739,user_group-1,0.018095,,{'get_tweets': 0.01799917221069336}
39,0.276,1387295739,user_group-1,0.017961,,{'get_tweets': 0.017895936965942383}
40,0.282,1387295739,user_group-1,0.018346,,{'get_tweets': 0.018275022506713867}
41,0.289,1387295739,user_group-1,0.019751,,{'get_tweets': 0.019659042358398438}
42,0.296,1387295739,user_group-1,0.020557,,{'get_tweets': 0.020489931106567383}
43,0.303,1387295739,user_group-1,0.020830,,{'get_tweets': 0.020694971084594727}
44,0.311,1387295739,user_group-1,0.021204,,{'get_tweets': 0.021139860153198242}
45,0.318,1387295739,user_group-1,0.021901,,{'get_tweets': 0.02183818817138672}
46,0.326,1387295739,user_group-1,0.022420,,{'get_tweets': 0.022307872772216797}
47,0.333,1387295739,user_group-1,0.027751,,{'get_tweets': 0.027647972106933594}
48,0.340,1387295739,user_group-1,0.029258,,{'get_tweets': 0.029116153717041016}
49,0.349,1387295739,user_group-1,0.030534,,{'get_tweets': 0.03042006492614746}
50,0.357,1387295739,user_group-1,0.031287,,{'get_tweets': 0.03108382225036621}
51,0.365,1387295739,user_group-1,0.031765,,{'get_tweets': 0.03160285949707031}
52,0.372,1387295739,user_group-1,0.032021,,{'get_tweets': 0.0318448543548584}
53,0.379,1387295739,user_group-1,0.029991,,{'get_tweets': 0.029874086380004883}
54,0.386,1387295739,user_group-1,0.029152,,{'get_tweets': 0.029035091400146484}
55,0.393,1387295739,user_group-1,0.028651,,{'get_tweets': 0.0285489559173584}
56,0.400,1387295739,user_group-1,0.028188,,{'get_tweets': 0.028123140335083008}
57,0.408,1387295739,user_group-1,0.028902,,{'get_tweets': 0.028781890869140625}
58,0.415,1387295739,user_group-1,0.028847,,{'get_tweets': 0.028735876083374023}
59,0.422,1387295739,user_group-1,0.028978,,{'get_tweets': 0.028844833374023438}
60,0.429,1387295739,user_group-1,0.028435,,{'get_tweets': 0.028331995010375977}
61,0.435,1387295739,user_group-1,0.028616,,{'get_tweets': 0.02848196029663086}
62,0.441,1387295739,user_group-1,0.033541,,{'get_tweets': 0.033377885818481445}
63,0.448,1387295739,user_group-1,0.033472,,{'get_tweets': 0.03335905075073242}
64,0.455,1387295739,user_group-1,0.033121,,{'get_tweets': 0.032991886138916016}
65,0.463,1387295739,user_group-1,0.033956,,{'get_tweets': 0.03389596939086914}
66,0.470,1387295739,user_group-1,0.035362,,{'get_tweets': 0.035301923751831055}
67,0.477,1387295739,user_group-1,0.036126,,{'get_tweets': 0.03601503372192383}
68,0.485,1387295739,user_group-1,0.036277,,{'get_tweets': 0.03613615036010742}
69,0.492,1387295739,user_group-1,0.036608,,{'get_tweets': 0.03649020195007324}
70,0.499,1387295739,user_group-1,0.036585,,{'get_tweets': 0.036466121673583984}
71,0.507,1387295739,user_group-1,0.037206,,{'get_tweets': 0.0370938777923584}
72,0.514,1387295739,user_group-1,0.036575,,{'get_tweets': 0.03646111488342285}
73,0.521,1387295739,user_group-1,0.036345,,{'get_tweets': 0.03622889518737793}
74,0.529,1387295739,user_group-1,0.036577,,{'get_tweets': 0.03646516799926758}
75,0.536,1387295739,user_group-1,0.037096,,{'get_tweets': 0.03693985939025879}
76,0.544,1387295739,user_group-1,0.037191,,{'get_tweets': 0.03706097602844238}
77,0.552,1387295739,user_group-1,0.044049,,{'get_tweets': 0.04392290115356445}
78,0.558,1387295739,user_group-1,0.043982,,{'get_tweets': 0.043879032135009766}
79,0.565,1387295739,user_group-1,0.043769,,{'get_tweets': 0.04366421699523926}
80,0.572,1387295739,user_group-1,0.042734,,{'get_tweets': 0.04259514808654785}
81,0.578,1387295739,user_group-1,0.041410,,{'get_tweets': 0.04125213623046875}
82,0.584,1387295739,user_group-1,0.039900,,{'get_tweets': 0.03973102569580078}
83,0.592,1387295739,user_group-1,0.039995,,{'get_tweets': 0.03989696502685547}
84,0.600,1387295739,user_group-1,0.041557,,{'get_tweets': 0.041468143463134766}
85,0.607,1387295739,user_group-1,0.042213,,{'get_tweets': 0.042124032974243164}
86,0.615,1387295739,user_group-1,0.043344,,{'get_tweets': 0.0432591438293457}
87,0.623,1387295739,user_group-1,0.044739,,{'get_tweets': 0.04467487335205078}
88,0.630,1387295739,user_group-1,0.045361,,{'get_tweets': 0.04526400566101074}
89,0.637,1387295739,user_group-1,0.045153,,{'get_tweets': 0.045037031173706055}
90,0.646,1387295739,user_group-1,0.045894,,{'get_tweets': 0.045762062072753906}
91,0.653,1387295739,user_group-1,0.045669,,{'get_tweets': 0.045558929443359375}
92,0.661,1387295739,user_group-1,0.052049,,{'get_tweets': 0.051886796951293945}
93,0.669,1387295739,user_group-1,0.054439,,{'get_tweets': 0.054327964782714844}
94,0.677,1387295739,user_group-1,0.054032,,{'get_tweets': 0.05383706092834473}
95,0.684,1387295739,user_group-1,0.054465,,{'get_tweets': 0.05435299873352051}
96,0.692,1387295739,user_group-1,0.054581,,{'get_tweets': 0.05446600914001465}
97,0.700,1387295739,user_group-1,0.053902,,{'get_tweets': 0.05378007888793945}
98,0.707,1387295739,user_group-1,0.053920,,{'get_tweets': 0.05379199981689453}
99,0.714,1387295739,user_group-1,0.053126,,{'get_tweets': 0.05297493934631348}
100,0.722,1387295739,user_group-1,0.052598,,{'get_tweets': 0.052484989166259766}
101,0.729,1387295739,user_group-1,0.052649,,{'get_tweets': 0.05253481864929199}
102,0.736,1387295739,user_group-1,0.051675,,{'get_tweets': 0.05156087875366211}
103,0.743,1387295739,user_group-1,0.050999,,{'get_tweets': 0.050887107849121094}
104,0.750,1387295739,user_group-1,0.050925,,{'get_tweets': 0.05081319808959961}
105,0.758,1387295739,user_group-1,0.050980,,{'get_tweets': 0.050868988037109375}
106,0.766,1387295739,user_group-1,0.055373,,{'get_tweets': 0.0552520751953125}
107,0.773,1387295739,user_group-1,0.058152,,{'get_tweets': 0.058053016662597656}
108,0.780,1387295739,user_group-1,0.057744,,{'get_tweets': 0.05762887001037598}
109,0.787,1387295739,user_group-1,0.057377,,{'get_tweets': 0.05725717544555664}
