1,0.034,1387297738,user_group-1,0.031668,,{'get_tweets': 0.0304718017578125}
2,0.055,1387297738,user_group-1,0.020433,,{'get_tweets': 0.020303010940551758}
3,0.063,1387297738,user_group-1,0.008328,,{'get_tweets': 0.008208036422729492}
4,0.072,1387297738,user_group-1,0.008197,,{'get_tweets': 0.008085012435913086}
5,0.080,1387297738,user_group-1,0.008259,,{'get_tweets': 0.008147001266479492}
6,0.088,1387297738,user_group-1,0.008380,,{'get_tweets': 0.008273124694824219}
7,0.097,1387297738,user_group-1,0.008314,,{'get_tweets': 0.008203983306884766}
8,0.105,1387297738,user_group-1,0.007990,,{'get_tweets': 0.007880926132202148}
9,0.113,1387297738,user_group-1,0.008090,,{'get_tweets': 0.007979869842529297}
10,0.120,1387297738,user_group-1,0.013946,,{'get_tweets': 0.013801097869873047}
11,0.128,1387297738,user_group-1,0.014932,,{'get_tweets': 0.014813899993896484}
12,0.136,1387297738,user_group-1,0.015317,,{'get_tweets': 0.015207052230834961}
13,0.143,1387297738,user_group-1,0.015232,,{'get_tweets': 0.01512002944946289}
14,0.151,1387297738,user_group-1,0.015121,,{'get_tweets': 0.015009880065917969}
15,0.158,1387297738,user_group-1,0.014509,,{'get_tweets': 0.014397144317626953}
16,0.164,1387297738,user_group-1,0.013307,,{'get_tweets': 0.013200044631958008}
17,0.171,1387297738,user_group-1,0.013647,,{'get_tweets': 0.013541936874389648}
18,0.178,1387297738,user_group-1,0.014223,,{'get_tweets': 0.014111995697021484}
19,0.186,1387297738,user_group-1,0.014346,,{'get_tweets': 0.014187812805175781}
20,0.194,1387297738,user_group-1,0.015809,,{'get_tweets': 0.015742063522338867}
21,0.202,1387297738,user_group-1,0.016251,,{'get_tweets': 0.01613783836364746}
22,0.210,1387297738,user_group-1,0.015437,,{'get_tweets': 0.015276908874511719}
23,0.218,1387297738,user_group-1,0.015543,,{'get_tweets': 0.015410900115966797}
24,0.225,1387297738,user_group-1,0.017695,,{'get_tweets': 0.01756000518798828}
25,0.231,1387297738,user_group-1,0.021422,,{'get_tweets': 0.021311044692993164}
26,0.238,1387297738,user_group-1,0.020707,,{'get_tweets': 0.020521879196166992}
27,0.246,1387297738,user_group-1,0.020787,,{'get_tweets': 0.0206451416015625}
28,0.252,1387297738,user_group-1,0.021001,,{'get_tweets': 0.0209200382232666}
29,0.259,1387297738,user_group-1,0.021044,,{'get_tweets': 0.02090597152709961}
30,0.267,1387297738,user_group-1,0.021231,,{'get_tweets': 0.02116990089416504}
31,0.274,1387297738,user_group-1,0.021987,,{'get_tweets': 0.021853923797607422}
32,0.282,1387297738,user_group-1,0.021999,,{'get_tweets': 0.021888017654418945}
33,0.289,1387297738,user_group-1,0.022462,,{'get_tweets': 0.022353172302246094}
34,0.297,1387297738,user_group-1,0.022469,,{'get_tweets': 0.02236008644104004}
35,0.304,1387297738,user_group-1,0.022884,,{'get_tweets': 0.022771120071411133}
36,0.312,1387297738,user_group-1,0.022948,,{'get_tweets': 0.022825002670288086}
37,0.320,1387297738,user_group-1,0.023725,,{'get_tweets': 0.02358698844909668}
38,0.328,1387297738,user_group-1,0.023760,,{'get_tweets': 0.023599863052368164}
39,0.336,1387297738,user_group-1,0.028266,,{'get_tweets': 0.0281369686126709}
40,0.344,1387297738,user_group-1,0.031532,,{'get_tweets': 0.031404972076416016}
41,0.351,1387297738,user_group-1,0.030845,,{'get_tweets': 0.030694961547851562}
42,0.359,1387297738,user_group-1,0.030574,,{'get_tweets': 0.030289888381958008}
43,0.367,1387297738,user_group-1,0.030363,,{'get_tweets': 0.030241966247558594}
44,0.374,1387297738,user_group-1,0.030250,,{'get_tweets': 0.030133962631225586}
45,0.382,1387297738,user_group-1,0.030355,,{'get_tweets': 0.030241966247558594}
46,0.389,1387297738,user_group-1,0.030423,,{'get_tweets': 0.030312061309814453}
47,0.397,1387297738,user_group-1,0.030168,,{'get_tweets': 0.030054807662963867}
48,0.405,1387297738,user_group-1,0.030645,,{'get_tweets': 0.030534029006958008}
49,0.412,1387297738,user_group-1,0.030582,,{'get_tweets': 0.030473947525024414}
50,0.420,1387297738,user_group-1,0.030543,,{'get_tweets': 0.03043198585510254}
51,0.427,1387297738,user_group-1,0.030230,,{'get_tweets': 0.03006911277770996}
52,0.435,1387297738,user_group-1,0.030076,,{'get_tweets': 0.029963970184326172}
53,0.442,1387297738,user_group-1,0.033169,,{'get_tweets': 0.03303384780883789}
54,0.450,1387297738,user_group-1,0.037143,,{'get_tweets': 0.0370330810546875}
55,0.457,1387297738,user_group-1,0.036851,,{'get_tweets': 0.036737918853759766}
56,0.464,1387297738,user_group-1,0.037006,,{'get_tweets': 0.03689694404602051}
57,0.472,1387297738,user_group-1,0.036654,,{'get_tweets': 0.03654003143310547}
58,0.479,1387297738,user_group-1,0.036874,,{'get_tweets': 0.03676295280456543}
59,0.486,1387297738,user_group-1,0.036721,,{'get_tweets': 0.03661179542541504}
60,0.494,1387297738,user_group-1,0.036929,,{'get_tweets': 0.036811113357543945}
61,0.501,1387297738,user_group-1,0.037096,,{'get_tweets': 0.0369870662689209}
62,0.509,1387297738,user_group-1,0.037006,,{'get_tweets': 0.036895036697387695}
63,0.515,1387297738,user_group-1,0.036364,,{'get_tweets': 0.03626704216003418}
64,0.522,1387297738,user_group-1,0.035225,,{'get_tweets': 0.03512692451477051}
65,0.528,1387297738,user_group-1,0.033841,,{'get_tweets': 0.03374004364013672}
66,0.534,1387297738,user_group-1,0.032661,,{'get_tweets': 0.032553911209106445}
67,0.541,1387297738,user_group-1,0.032139,,{'get_tweets': 0.0320279598236084}
68,0.548,1387297738,user_group-1,0.038164,,{'get_tweets': 0.03801703453063965}
69,0.555,1387297738,user_group-1,0.039854,,{'get_tweets': 0.039793968200683594}
70,0.563,1387297738,user_group-1,0.041047,,{'get_tweets': 0.04098391532897949}
71,0.570,1387297738,user_group-1,0.042387,,{'get_tweets': 0.04225587844848633}
72,0.578,1387297738,user_group-1,0.043501,,{'get_tweets': 0.04342198371887207}
73,0.585,1387297738,user_group-1,0.044504,,{'get_tweets': 0.04439282417297363}
74,0.593,1387297738,user_group-1,0.044625,,{'get_tweets': 0.04451298713684082}
75,0.600,1387297738,user_group-1,0.044445,,{'get_tweets': 0.04433298110961914}
76,0.607,1387297738,user_group-1,0.044574,,{'get_tweets': 0.044467926025390625}
77,0.615,1387297738,user_group-1,0.044766,,{'get_tweets': 0.044653892517089844}
78,0.623,1387297738,user_group-1,0.044803,,{'get_tweets': 0.044679880142211914}
79,0.630,1387297738,user_group-1,0.044966,,{'get_tweets': 0.04485487937927246}
80,0.638,1387297738,user_group-1,0.045005,,{'get_tweets': 0.04489302635192871}
81,0.645,1387297738,user_group-1,0.045244,,{'get_tweets': 0.045133113861083984}
82,0.653,1387297738,user_group-1,0.045317,,{'get_tweets': 0.04521012306213379}
83,0.660,1387297738,user_group-1,0.049176,,{'get_tweets': 0.04903101921081543}
84,0.668,1387297738,user_group-1,0.052729,,{'get_tweets': 0.05261802673339844}
85,0.675,1387297738,user_group-1,0.051994,,{'get_tweets': 0.051880836486816406}
86,0.681,1387297738,user_group-1,0.050159,,{'get_tweets': 0.05005192756652832}
87,0.687,1387297738,user_group-1,0.049333,,{'get_tweets': 0.04923200607299805}
88,0.693,1387297738,user_group-1,0.047814,,{'get_tweets': 0.04771304130554199}
89,0.699,1387297738,user_group-1,0.046743,,{'get_tweets': 0.04663801193237305}
90,0.706,1387297738,user_group-1,0.046431,,{'get_tweets': 0.04632282257080078}
91,0.714,1387297738,user_group-1,0.046108,,{'get_tweets': 0.046003103256225586}
92,0.721,1387297738,user_group-1,0.046676,,{'get_tweets': 0.04658102989196777}
93,0.728,1387297738,user_group-1,0.046959,,{'get_tweets': 0.0468900203704834}
94,0.734,1387297738,user_group-1,0.046866,,{'get_tweets': 0.04674386978149414}
95,0.741,1387297738,user_group-1,0.047764,,{'get_tweets': 0.047621965408325195}
96,0.747,1387297738,user_group-1,0.047479,,{'get_tweets': 0.04738187789916992}
97,0.753,1387297739,user_group-1,0.046706,,{'get_tweets': 0.046582937240600586}
98,0.760,1387297739,user_group-1,0.047938,,{'get_tweets': 0.04780912399291992}
99,0.767,1387297739,user_group-1,0.052717,,{'get_tweets': 0.052625179290771484}
100,0.774,1387297739,user_group-1,0.052518,,{'get_tweets': 0.05243802070617676}
101,0.781,1387297739,user_group-1,0.052980,,{'get_tweets': 0.052892208099365234}
102,0.788,1387297739,user_group-1,0.054057,,{'get_tweets': 0.05391812324523926}
103,0.794,1387297739,user_group-1,0.053548,,{'get_tweets': 0.05344510078430176}
104,0.800,1387297739,user_group-1,0.053243,,{'get_tweets': 0.053173065185546875}
105,0.806,1387297739,user_group-1,0.052794,,{'get_tweets': 0.05273318290710449}
106,0.812,1387297739,user_group-1,0.052385,,{'get_tweets': 0.05228710174560547}
107,0.819,1387297739,user_group-1,0.052573,,{'get_tweets': 0.05226588249206543}
108,0.826,1387297739,user_group-1,0.052300,,{'get_tweets': 0.05224609375}
109,0.832,1387297739,user_group-1,0.051762,,{'get_tweets': 0.051651954650878906}
110,0.840,1387297739,user_group-1,0.051536,,{'get_tweets': 0.05141806602478027}
111,0.847,1387297739,user_group-1,0.052721,,{'get_tweets': 0.0526578426361084}
112,0.854,1387297739,user_group-1,0.053943,,{'get_tweets': 0.05387616157531738}
